time,x,y,z,ox,oy,oz,ow
397000000,5.454961245250047,40.7399293073781,0.0,0.0,0.0,0.9402542319625423,0.3404731696867312
397000000,5.34065715675121,40.835202452134965,0.0,0.0,0.0,0.9410249760063583,0.3383371019149878
397000000,5.225974666224729,40.92991160665086,0.0,0.0,0.0,0.9415484619024844,0.33687756513170464
397000000,5.111034460857515,41.02423557463522,0.0,0.0,0.0,0.9419260293092679,0.3358204212219323
397000000,4.99590803152568,41.11828062549475,0.0,0.0,0.0,0.9422373663501722,0.3349458843656559
397000000,4.880627832104161,41.21209497671124,0.0,0.0,0.0,0.9425463931850153,0.3340752859669786
397000000,4.765194781784685,41.305679724937846,0.0,0.0,0.0,0.9429052684610912,0.3330610375116211
397000000,4.649583871908402,41.398997114555044,0.0,0.0,0.0,0.9433539928295959,0.3317879506740092
397000000,4.53374995990554,41.49197916678307,0.0,0.0,0.0,0.9439136322588907,0.3301924512096358
397000000,4.41763690327178,41.584541384341826,0.0,0.0,0.0,0.9445725539205866,0.32830274196226356
397000000,4.301193666156045,41.67660697551055,0.0,0.0,0.0,0.9452692099199823,0.3262914659890026
397000000,4.187678278468038,41.77294426683744,0.0,0.0,0.0,0.9383383900498128,0.3457181883539329
397000000,4.074380123721783,41.869543556679545,0.0,0.0,0.0,0.9383383900498128,0.3457181883539329
397000000,3.9500008039176464,41.95000137016177,0.0,0.0,0.0,0.9807852965861545,0.195090240659057
